Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
062507,386,455,1012,1853,062507,0.20831084727468968,0.2455477603885591,0.5461413923367512,6
062508,447,557,1261,2265,062508,0.19735099337748344,0.24591611479028697,0.5567328918322296,6
062509,331,375,922,1628,062509,0.20331695331695332,0.23034398034398035,0.5663390663390664,6
062600,479,735,1009,2223,062600,0.21547458389563653,0.33063427800269907,0.4538911381016644,5
062601,292,304,727,1323,062601,0.22071050642479215,0.22978080120937264,0.5495086923658352,6
062602,660,636,1929,3225,062602,0.20465116279069767,0.1972093023255814,0.598139534883721,6
062700,940,1203,2200,4343,062700,0.2164402486760304,0.2769974671885793,0.5065622841353903,6
062800,735,1020,1564,3319,062800,0.2214522446520036,0.3073214823742091,0.4712262729737873,5
062900,245,348,590,1183,062900,0.20710059171597633,0.294167371090448,0.4987320371935757,6
063000,183,255,295,733,063000,0.24965893587994542,0.3478854024556617,0.4024556616643929,5
063200,315,512,739,1566,063200,0.20114942528735633,0.3269476372924649,0.4719029374201788,5
063301,127,204,409,740,063301,0.17162162162162162,0.2756756756756757,0.5527027027027027,6
063302,129,193,384,706,063302,0.18271954674220964,0.273371104815864,0.5439093484419264,6
063500,216,293,576,1085,063500,0.19907834101382488,0.27004608294930876,0.5308755760368664,6
063600,133,185,377,695,063600,0.19136690647482013,0.26618705035971224,0.5424460431654676,6
063700,242,319,845,1406,063700,0.1721194879089616,0.22688477951635846,0.60099573257468,6
063800,421,661,1080,2162,063800,0.19472710453283995,0.3057354301572618,0.49953746530989823,5
063900,221,350,693,1264,063900,0.17484177215189872,0.27689873417721517,0.5482594936708861,6
064000,186,190,461,837,064000,0.2222222222222222,0.2270011947431302,0.5507765830346476,6
064101,191,248,463,902,064101,0.21175166297117518,0.2749445676274945,0.5133037694013304,6
064102,56,54,63,173,064102,0.3236994219653179,0.31213872832369943,0.36416184971098264,3
064200,248,325,464,1037,064200,0.2391513982642237,0.313404050144648,0.4474445515911283,5
064400,231,331,544,1106,064400,0.2088607594936709,0.29927667269439423,0.4918625678119349,6
064500,162,218,478,858,064500,0.1888111888111888,0.2540792540792541,0.5571095571095571,6
064600,482,723,1008,2213,064600,0.21780388612742882,0.32670582919114327,0.45549028468142794,5
064800,219,282,488,989,064800,0.22143579373104147,0.2851365015166835,0.49342770475227504,6
065000,344,623,849,1816,065000,0.1894273127753304,0.34306167400881055,0.46751101321585903,5
065200,127,194,397,718,065200,0.17688022284122562,0.27019498607242337,0.552924791086351,6
065400,434,622,1033,2089,065400,0.2077549066539014,0.2977501196744854,0.4944949736716132,6
065501,35,56,64,155,065501,0.22580645161290322,0.36129032258064514,0.4129032258064516,5
065600,590,839,1370,2799,065600,0.21078956770275098,0.29974991068238654,0.4894605216148625,6
065702,153,216,392,761,065702,0.20105124835742444,0.28383705650459923,0.5151116951379764,6
065703,227,273,719,1219,065703,0.18621821164889255,0.2239540607054963,0.5898277276456112,6
065800,198,280,512,990,065800,0.2,0.2828282828282828,0.5171717171717172,6
065900,148,216,429,793,065900,0.18663303909205547,0.2723833543505675,0.5409836065573771,6
066000,473,696,1174,2343,066000,0.20187793427230047,0.2970550576184379,0.5010670081092616,6
066100,150,188,426,764,066100,0.19633507853403143,0.24607329842931938,0.5575916230366492,6
066200,191,210,360,761,066200,0.25098554533508544,0.2759526938239159,0.4730617608409987,6
066300,243,284,684,1211,066300,0.20066061106523533,0.23451692815854666,0.564822460776218,6
066400,606,1167,1553,3326,066400,0.18220084185207455,0.3508719182200842,0.46692723992784124,5
066501,217,351,808,1376,066501,0.15770348837209303,0.2550872093023256,0.5872093023255814,6
066600,45,70,44,159,066600,0.2830188679245283,0.44025157232704404,0.27672955974842767,4
066701,224,306,625,1155,066701,0.19393939393939394,0.2649350649350649,0.5411255411255411,6
066900,152,201,413,766,066900,0.19843342036553524,0.26240208877284593,0.5391644908616188,6
067000,265,402,651,1318,067000,0.20106221547799696,0.30500758725341426,0.4939301972685888,5
067100,187,250,643,1080,067100,0.17314814814814813,0.23148148148148148,0.5953703703703703,6
067200,198,261,279,738,067200,0.2682926829268293,0.35365853658536583,0.3780487804878049,5
067400,211,320,543,1074,067400,0.19646182495344505,0.297951582867784,0.505586592178771,6
067600,209,275,394,878,067600,0.23804100227790434,0.3132118451025057,0.44874715261959,5
067700,136,206,525,867,067700,0.1568627450980392,0.23760092272202998,0.6055363321799307,6
067800,285,429,552,1266,067800,0.22511848341232227,0.33886255924170616,0.43601895734597157,5
067900,344,499,767,1610,067900,0.21366459627329193,0.3099378881987578,0.4763975155279503,5
068000,541,882,1266,2689,068000,0.20119003346969133,0.3280029750836742,0.47080699144663446,5
068200,436,597,830,1863,068200,0.23403113258185723,0.32045088566827695,0.4455179817498658,5
068300,356,530,698,1584,068300,0.22474747474747475,0.3345959595959596,0.44065656565656564,5
068600,189,238,378,805,068600,0.23478260869565218,0.2956521739130435,0.46956521739130436,6
068700,316,495,960,1771,068700,0.17843026538678713,0.2795031055900621,0.5420666290231507,6
068800,163,277,442,882,068800,0.18480725623582767,0.31405895691609975,0.5011337868480725,5
069000,474,785,1055,2314,069000,0.2048401037165082,0.33923941227312016,0.45592048401037166,5
069200,248,416,545,1209,069200,0.20512820512820512,0.34408602150537637,0.4507857733664185,5
069300,195,294,572,1061,069300,0.18378887841658811,0.2770970782280867,0.5391140433553252,6
069400,250,413,573,1236,069400,0.2022653721682848,0.33414239482200647,0.46359223300970875,5
069500,176,266,519,961,069500,0.18314255983350677,0.2767950052029136,0.5400624349635796,6
069601,332,533,778,1643,069601,0.202069385270846,0.32440657334144857,0.47352404138770543,5
069602,630,804,1445,2879,069602,0.21882598124348732,0.2792636332059743,0.5019103855505384,6
069701,298,417,708,1423,069701,0.20941672522839072,0.29304286718200984,0.49754040758959944,6
069702,249,363,752,1364,069702,0.18255131964809385,0.2661290322580645,0.5513196480938416,6
069800,149,185,380,714,069800,0.20868347338935575,0.25910364145658266,0.5322128851540616,6
070000,187,264,485,936,070000,0.1997863247863248,0.28205128205128205,0.5181623931623932,6
070100,445,562,546,1553,070100,0.2865421764327109,0.36188023180940115,0.35157759175788794,5
070101,537,543,990,2070,070101,0.2594202898550725,0.26231884057971017,0.4782608695652174,6
070102,348,500,809,1657,070102,0.2100181050090525,0.30175015087507545,0.48823174411587206,5
070200,561,664,515,1740,070200,0.32241379310344825,0.3816091954022989,0.2959770114942529,1
070201,911,1235,2111,4257,070201,0.2140004698144233,0.29011040638947616,0.49588912379610056,6
070202,58,70,64,192,070202,0.3020833333333333,0.3645833333333333,0.3333333333333333,3
070203,47,66,41,154,070203,0.3051948051948052,0.42857142857142855,0.2662337662337662,1
070300,924,1211,1497,3632,070300,0.2544052863436123,0.3334251101321586,0.4121696035242291,5
070301,713,876,1533,3122,070301,0.22837924407431134,0.2805893657911595,0.4910313901345291,6
070400,810,1064,990,2864,070400,0.28282122905027934,0.3715083798882682,0.34567039106145253,5
070401,454,429,955,1838,070401,0.2470076169749728,0.23340587595212187,0.5195865070729053,6
070500,659,820,842,2321,070500,0.2839293408013787,0.3532959931064196,0.36277466609220166,5
070600,491,699,909,2099,070600,0.23392091472129586,0.3330157217722725,0.43306336350643165,5
070601,681,759,1097,2537,070601,0.2684272763106031,0.2991722506897911,0.4324004729996058,6
070602,194,196,299,689,070602,0.28156748911465895,0.2844702467343977,0.4339622641509434,6
070700,464,676,961,2101,070700,0.22084721561161352,0.32175154688243696,0.4574012375059495,5
070701,399,456,577,1432,070701,0.2786312849162011,0.31843575418994413,0.4029329608938548,5
070702,560,596,925,2081,070702,0.2691013935607881,0.2864007688611245,0.4444978375780875,6
070800,1187,1700,1669,4556,070800,0.26053555750658475,0.373134328358209,0.36633011413520633,5
070900,984,1141,1916,4041,070900,0.24350408314773572,0.2823558525117545,0.47414006434050976,6
071000,374,516,503,1393,071000,0.2684852835606604,0.3704235463029433,0.36109117013639624,5
071100,321,401,1276,1998,071100,0.16066066066066065,0.2007007007007007,0.6386386386386387,6
071303,276,441,1376,2093,071303,0.13186813186813187,0.21070234113712374,0.6574295269947444,6
071304,427,578,1294,2299,071304,0.1857329273597216,0.2514136581122227,0.5628534145280557,6
071305,256,415,1035,1706,071305,0.15005861664712777,0.24325908558030482,0.6066822977725674,6
071306,365,519,1359,2243,071306,0.16272848863129738,0.23138653588943378,0.6058849754792688,6
071600,40,59,44,143,071600,0.27972027972027974,0.4125874125874126,0.3076923076923077,5
071701,366,447,1020,1833,071701,0.19967266775777415,0.24386252045826515,0.5564648117839607,6
071702,316,438,853,1607,071702,0.19663970130678282,0.2725575606720597,0.5308027380211574,6
071900,299,315,443,1057,071900,0.282876064333018,0.2980132450331126,0.41911069063386946,6
072000,731,888,1011,2630,072000,0.2779467680608365,0.3376425855513308,0.3844106463878327,5
072100,909,1318,1973,4200,072100,0.21642857142857144,0.3138095238095238,0.46976190476190477,5
072200,696,1035,1158,2889,072200,0.24091381100726894,0.3582554517133956,0.40083073727933544,5
072300,415,638,937,1990,072300,0.20854271356783918,0.32060301507537686,0.4708542713567839,5
072400,493,751,678,1922,072400,0.2565036420395421,0.39073881373569197,0.35275754422476585,5
072500,430,662,448,1540,072500,0.2792207792207792,0.42987012987012985,0.2909090909090909,4
072600,687,1027,1022,2736,072600,0.25109649122807015,0.3753654970760234,0.37353801169590645,5
072700,476,640,675,1791,072700,0.2657733109994416,0.3573422668900056,0.3768844221105528,5
072800,793,1070,1594,3457,072800,0.22938964420017355,0.3095169221868672,0.46109343361295924,5
072900,139,179,354,672,072900,0.20684523809523808,0.2663690476190476,0.5267857142857143,6
073000,757,1090,1053,2900,073000,0.2610344827586207,0.3758620689655172,0.36310344827586205,5
073100,121,151,367,639,073100,0.18935837245696402,0.23630672926447574,0.5743348982785602,6
073200,243,388,465,1096,073200,0.22171532846715328,0.354014598540146,0.42427007299270075,5
073400,224,332,434,990,073400,0.22626262626262628,0.33535353535353535,0.4383838383838384,5
073500,215,256,295,766,073500,0.28067885117493474,0.3342036553524804,0.38511749347258484,5
073600,381,562,596,1539,073600,0.2475633528265107,0.3651721897335932,0.387264457439896,5
073700,159,176,763,1098,073700,0.1448087431693989,0.16029143897996356,0.6948998178506375,6
073800,399,573,617,1589,073800,0.2511013215859031,0.3606041535556954,0.3882945248584015,5
073900,279,345,1267,1891,073900,0.14754098360655737,0.18244315177154943,0.6700158646218932,6
074000,660,919,796,2375,074000,0.27789473684210525,0.38694736842105265,0.3351578947368421,5
074100,184,253,808,1245,074100,0.14779116465863454,0.20321285140562248,0.648995983935743,6
074200,355,469,663,1487,074200,0.23873570948217887,0.31540013449899124,0.44586415601882984,5
074300,330,395,733,1458,074300,0.22633744855967078,0.2709190672153635,0.5027434842249657,6
074400,248,318,544,1110,074400,0.22342342342342342,0.2864864864864865,0.4900900900900901,6
074500,290,480,618,1388,074500,0.20893371757925072,0.345821325648415,0.4452449567723343,5
074600,247,321,380,948,074600,0.26054852320675104,0.33860759493670883,0.4008438818565401,5
074700,278,414,764,1456,074700,0.19093406593406592,0.28434065934065933,0.5247252747252747,6
074800,199,280,407,886,074800,0.22460496613995484,0.3160270880361174,0.45936794582392776,5
074900,158,178,490,826,074900,0.19128329297820823,0.21549636803874092,0.5932203389830508,6
075000,691,851,854,2396,075000,0.28839732888146913,0.35517529215358934,0.3564273789649416,5
075200,140,205,221,566,075200,0.24734982332155478,0.3621908127208481,0.39045936395759717,5
075400,162,189,250,601,075400,0.26955074875207985,0.3144758735440932,0.415973377703827,5
075600,216,257,442,915,075600,0.2360655737704918,0.28087431693989073,0.4830601092896175,6
075701,243,345,1220,1808,075701,0.13440265486725664,0.19081858407079647,0.6747787610619469,6
075702,238,319,1069,1626,075702,0.14637146371463713,0.1961869618696187,0.6574415744157441,6
075800,192,276,358,826,075800,0.2324455205811138,0.3341404358353511,0.43341404358353514,5
076000,598,801,795,2194,076000,0.2725615314494075,0.3650865998176846,0.3623518687329079,5
076200,525,639,625,1789,076200,0.29346003353828953,0.3571827836780324,0.34935718278367806,5
076400,426,722,714,1862,076400,0.22878625134264233,0.3877551020408163,0.38345864661654133,5
076600,268,417,394,1079,076600,0.24837812789620017,0.386468952734013,0.36515291936978683,5
076800,349,492,528,1369,076800,0.25493060628195763,0.3593864134404675,0.38568298027757486,5
076901,282,333,1180,1795,076901,0.15710306406685237,0.18551532033426185,0.6573816155988857,6
076902,123,184,391,698,076902,0.17621776504297995,0.2636103151862464,0.5601719197707736,6
077000,291,496,495,1282,077000,0.22698907956318254,0.3868954758190328,0.3861154446177847,5
077200,351,556,621,1528,077200,0.22971204188481675,0.36387434554973824,0.406413612565445,5
077300,185,279,703,1167,077300,0.1585261353898886,0.2390745501285347,0.6023993144815767,6
077400,340,595,595,1530,077400,0.2222222222222222,0.3888888888888889,0.3888888888888889,5
077500,223,284,541,1048,077500,0.21278625954198474,0.27099236641221375,0.5162213740458015,6
077600,408,625,916,1949,077600,0.20933812211390457,0.3206772703950744,0.46998460749102106,5
077902,358,448,1005,1811,077902,0.19768083931529543,0.2473771397018222,0.5549420209828824,6
077903,253,398,508,1159,077903,0.2182916307161346,0.34339948231233824,0.4383088869715272,5
077904,409,565,932,1906,077904,0.21458551941238196,0.29643231899265476,0.48898216159496327,6
077905,196,247,595,1038,077905,0.18882466281310212,0.23795761078998073,0.5732177263969171,6
077906,300,313,589,1202,077906,0.24958402662229617,0.26039933444259566,0.49001663893510816,6
077907,223,331,467,1021,077907,0.21841332027424093,0.32419196865817823,0.4573947110675808,5
077908,258,356,573,1187,077908,0.21735467565290648,0.2999157540016849,0.4827295703454086,6
078000,473,709,828,2010,078000,0.23532338308457712,0.3527363184079602,0.41194029850746267,5
078200,514,795,694,2003,078200,0.25661507738392414,0.3969046430354468,0.34648027958062905,5
078400,305,435,490,1230,078400,0.24796747967479674,0.35365853658536583,0.3983739837398374,5
078600,510,699,703,1912,078600,0.26673640167364016,0.3655857740585774,0.36767782426778245,5
078800,520,941,663,2124,078800,0.2448210922787194,0.4430320150659134,0.3121468926553672,5
079000,790,1271,1056,3117,079000,0.25344882900224575,0.40776387552133464,0.3387872954764196,5
079200,620,993,822,2435,079200,0.2546201232032854,0.4078028747433265,0.3375770020533881,5
079300,39,42,41,122,079300,0.319672131147541,0.3442622950819672,0.3360655737704918,3
079400,247,414,347,1008,079400,0.24503968253968253,0.4107142857142857,0.34424603174603174,5
079601,568,761,919,2248,079601,0.2526690391459075,0.33852313167259784,0.40880782918149466,5
079602,549,910,736,2195,079602,0.2501138952164009,0.4145785876993166,0.33530751708428247,5
079701,544,707,928,2179,079701,0.24965580541532814,0.3244607618173474,0.4258834327673245,5
079702,585,520,463,1568,079702,0.37308673469387754,0.33163265306122447,0.29528061224489793,1
079801,358,546,803,1707,079801,0.2097246631517282,0.31985940246045697,0.47041593438781487,5
079802,626,1047,1147,2820,079802,0.22198581560283687,0.37127659574468086,0.4067375886524823,5
079900,374,338,437,1149,079900,0.32550043516100957,0.29416884247171454,0.3803307223672759,2
080000,371,586,679,1636,080000,0.22677261613691932,0.3581907090464548,0.41503667481662593,5
080100,1111,1593,1626,4330,080100,0.25658198614318706,0.36789838337182446,0.37551963048498843,5
080103,500,498,1127,2125,080103,0.23529411764705882,0.2343529411764706,0.5303529411764706,6
080104,414,401,903,1718,080104,0.2409778812572759,0.23341094295692666,0.5256111757857974,6
080200,735,1173,1239,3147,080200,0.23355576739752146,0.37273593898951385,0.3937082936129647,5
080201,1082,1358,2022,4462,080201,0.24249215598386373,0.30434782608695654,0.45316001792917976,5
080202,644,721,1095,2460,080202,0.26178861788617885,0.29308943089430894,0.4451219512195122,6
080300,1175,1417,1556,4148,080300,0.28326904532304725,0.34161041465766634,0.3751205400192864,5
080301,499,493,496,1488,080301,0.3353494623655914,0.33131720430107525,0.3333333333333333,3
080302,354,373,504,1231,080302,0.2875710804224208,0.30300568643379366,0.40942323314378554,5
080400,331,515,519,1365,080400,0.2424908424908425,0.3772893772893773,0.3802197802197802,5
080401,427,371,411,1209,080401,0.3531844499586435,0.3068651778329198,0.3399503722084367,3
080402,330,338,384,1052,080402,0.31368821292775667,0.32129277566539927,0.3650190114068441,3
080501,343,404,536,1283,080501,0.2673421667965705,0.31488698363211226,0.4177708495713172,5
080502,490,639,757,1886,080502,0.2598091198303287,0.3388123011664899,0.40137857900318136,5
080600,709,1067,1343,3119,080600,0.22731644757935235,0.34209682590573903,0.43058672651490865,5
080700,405,456,667,1528,080700,0.2650523560209424,0.29842931937172773,0.43651832460732987,6
080800,208,281,288,777,080800,0.2676962676962677,0.36164736164736166,0.37065637065637064,5
080900,924,1210,1888,4022,080900,0.2297364495275982,0.3008453505718548,0.469418199900547,5
081000,1297,1831,1832,4960,081000,0.26149193548387095,0.3691532258064516,0.36935483870967745,5
081101,576,651,757,1984,081101,0.2903225806451613,0.328125,0.3815524193548387,5
081102,302,445,609,1356,081102,0.22271386430678466,0.3281710914454277,0.4491150442477876,5
081400,542,983,970,2495,081400,0.21723446893787576,0.3939879759519038,0.38877755511022044,5
081600,312,530,387,1229,081600,0.25386493083807976,0.4312449145646867,0.3148901545972335,5
081800,786,1354,1343,3483,081800,0.22566752799310938,0.38874533448176857,0.385587137525122,5
082000,560,928,775,2263,082000,0.2474591250552364,0.41007512152010606,0.3424657534246575,5
082001,575,754,741,2070,082001,0.2777777777777778,0.3642512077294686,0.35797101449275365,5
082002,149,170,209,528,082002,0.2821969696969697,0.32196969696969696,0.3958333333333333,5
082200,782,1389,990,3161,082200,0.24739006643467257,0.43941790572603606,0.31319202783929134,5
082400,528,868,579,1975,082400,0.26734177215189875,0.43949367088607594,0.2931645569620253,4
082600,668,1090,710,2468,082600,0.2706645056726094,0.44165316045380876,0.28768233387358183,4
082800,429,814,535,1778,082800,0.24128233970753657,0.4578177727784027,0.3008998875140607,5
083000,674,1182,837,2693,083000,0.2502784998143335,0.4389157073895284,0.3108057927961381,5
083200,273,467,448,1188,083200,0.2297979797979798,0.3930976430976431,0.3771043771043771,5
083400,185,309,396,890,083400,0.20786516853932585,0.3471910112359551,0.4449438202247191,5
083600,220,374,370,964,083600,0.22821576763485477,0.3879668049792531,0.38381742738589214,5
083700,567,584,681,1832,083700,0.3094978165938865,0.31877729257641924,0.37172489082969434,3
083800,586,1030,1234,2850,083800,0.2056140350877193,0.36140350877192984,0.43298245614035086,5
084000,1448,2255,2327,6030,084000,0.24013266998341626,0.37396351575456055,0.3859038142620232,5
084500,701,788,746,2235,084500,0.31364653243847873,0.35257270693512305,0.3337807606263982,3
084600,225,360,418,1003,084600,0.22432701894317048,0.3589232303090728,0.4167497507477567,5
084601,169,330,485,984,084601,0.1717479674796748,0.3353658536585366,0.4928861788617886,5
084602,93,146,191,430,084602,0.21627906976744185,0.3395348837209302,0.4441860465116279,5
084800,187,304,345,836,084800,0.2236842105263158,0.36363636363636365,0.4126794258373206,5
084900,753,722,559,2034,084900,0.3702064896755162,0.35496558505408066,0.2748279252704032,1
085000,505,717,735,1957,085000,0.258048032703117,0.3663771078180889,0.3755748594787941,5
085200,31,44,45,120,085200,0.25833333333333336,0.36666666666666664,0.375,5
085300,575,549,579,1703,085300,0.3376394597768644,0.32237228420434527,0.33998825601879035,3
085400,214,410,348,972,085400,0.22016460905349794,0.4218106995884774,0.35802469135802467,5
085500,603,666,753,2022,085500,0.29821958456973297,0.3293768545994065,0.3724035608308605,5
085600,380,666,677,1723,085600,0.22054556006964596,0.3865351131746953,0.3929193267556587,5
085700,651,659,597,1907,085700,0.3413738856843209,0.34556895647614055,0.3130571578395385,3
085800,254,428,449,1131,085800,0.22458001768346597,0.3784261715296198,0.39699381078691426,5
085900,638,718,644,2000,085900,0.319,0.359,0.322,3
086000,509,899,732,2140,086000,0.23785046728971962,0.4200934579439252,0.34205607476635513,5
086100,227,281,327,835,086100,0.2718562874251497,0.33652694610778444,0.3916167664670659,5
086200,369,622,445,1436,086200,0.25696378830083566,0.4331476323119777,0.3098885793871866,5
086300,640,827,763,2230,086300,0.28699551569506726,0.3708520179372197,0.342152466367713,5
086400,462,717,857,2036,086400,0.2269155206286837,0.35216110019646363,0.4209233791748527,5
086500,384,406,396,1186,086500,0.32377740303541314,0.342327150084317,0.33389544688026984,3
086600,321,557,539,1417,086600,0.22653493295695132,0.39308398023994356,0.3803810868031052,5
086800,370,657,461,1488,086800,0.24865591397849462,0.4415322580645161,0.30981182795698925,5
086900,221,269,246,736,086900,0.30027173913043476,0.3654891304347826,0.3342391304347826,3
087000,755,1221,1224,3200,087000,0.2359375,0.3815625,0.3825,5
087100,302,392,316,1010,087100,0.299009900990099,0.38811881188118813,0.31287128712871287,5
087200,274,498,503,1275,087200,0.21490196078431373,0.3905882352941176,0.39450980392156865,5
087401,323,538,469,1330,087401,0.24285714285714285,0.4045112781954887,0.3526315789473684,5
087600,173,323,282,778,087600,0.22236503856041132,0.41516709511568123,0.36246786632390743,5
087800,286,492,408,1186,087800,0.2411467116357504,0.4148397976391231,0.3440134907251265,5
088000,966,1447,1465,3878,088000,0.2490974729241877,0.37313047962867457,0.3777720474471377,5
088200,624,1122,916,2662,088200,0.23441021788129227,0.4214876033057851,0.3441021788129226,5
088400,994,1627,2014,4635,088400,0.21445523193096008,0.351024811218986,0.43451995685005396,5
088600,489,816,569,1874,088600,0.26093916755602986,0.43543223052294555,0.30362860192102453,5
088800,377,769,520,1666,088800,0.2262905162064826,0.4615846338535414,0.31212484993997597,5
088901,859,1088,1349,3296,088901,0.26061893203883496,0.3300970873786408,0.4092839805825243,5
089000,1134,1767,1639,4540,089000,0.2497797356828194,0.3892070484581498,0.36101321585903084,5
089200,958,1352,1871,4181,089200,0.22913178665391054,0.3233676154030136,0.44750059794307584,5
089400,389,587,463,1439,089400,0.27032661570535094,0.4079221681723419,0.32175121612230717,5
089600,429,723,423,1575,089600,0.2723809523809524,0.45904761904761904,0.26857142857142857,4
089800,239,386,289,914,089800,0.2614879649890591,0.4223194748358862,0.3161925601750547,5
090000,1161,1646,1539,4346,090000,0.26714219972388403,0.378739070409572,0.35411872986654397,5
090200,343,467,403,1213,090200,0.2827699917559769,0.38499587798845836,0.3322341302555647,5
090600,501,716,337,1554,090600,0.3223938223938224,0.46074646074646075,0.21685971685971686,1
090700,141,207,269,617,090700,0.22852512155591573,0.3354943273905997,0.4359805510534846,5
090800,436,587,320,1343,090800,0.3246463142218913,0.4370811615785555,0.23827252419955325,1
091000,781,1143,651,2575,091000,0.30330097087378644,0.4438834951456311,0.25281553398058254,1
091200,759,1040,475,2274,091200,0.3337730870712401,0.4573438874230431,0.2088830255057168,1
091600,475,746,492,1713,091600,0.2772913018096906,0.4354932866316404,0.287215411558669,4
091601,294,348,1126,1768,091601,0.166289592760181,0.19683257918552036,0.6368778280542986,6
091602,45,48,44,137,091602,0.3284671532846715,0.35036496350364965,0.32116788321167883,3
091800,338,510,404,1252,091800,0.26996805111821087,0.4073482428115016,0.3226837060702875,5
091900,459,602,764,1825,091900,0.2515068493150685,0.32986301369863014,0.41863013698630136,5
092000,645,1026,935,2606,092000,0.24750575594781274,0.39370683039140447,0.3587874136607828,5
092200,479,716,1182,2377,092200,0.20151451409339505,0.30122002524190156,0.4972654606647034,5
092400,335,573,395,1303,092400,0.25709900230237914,0.4397544128933231,0.3031465848042978,5
092500,341,442,454,1237,092500,0.27566693613581245,0.35731608730800324,0.3670169765561843,5
092800,521,862,1395,2778,092800,0.187544996400288,0.3102951763858891,0.5021598272138229,5
092900,515,719,998,2232,092900,0.2307347670250896,0.32213261648745517,0.44713261648745517,5
093000,532,785,813,2130,093000,0.24976525821596243,0.3685446009389671,0.3816901408450704,5
093200,144,265,259,668,093200,0.2155688622754491,0.3967065868263473,0.38772455089820357,5
093400,211,399,515,1125,093400,0.18755555555555556,0.3546666666666667,0.4577777777777778,5
093401,322,385,886,1593,093401,0.20213433772755807,0.24168236032642812,0.5561833019460138,6
093402,317,395,765,1477,093402,0.21462423832092078,0.2674339878131347,0.5179417738659445,6
093600,143,339,333,815,093600,0.1754601226993865,0.41595092024539876,0.4085889570552147,5
093800,615,1032,1313,2960,093800,0.20777027027027026,0.34864864864864864,0.4435810810810811,5
093900,377,518,780,1675,093900,0.22507462686567165,0.3092537313432836,0.46567164179104475,5
094000,246,342,382,970,094000,0.2536082474226804,0.3525773195876289,0.3938144329896907,5
094201,310,554,592,1456,094201,0.2129120879120879,0.3804945054945055,0.4065934065934066,5
094202,396,549,673,1618,094202,0.24474660074165636,0.33930778739184175,0.41594561186650186,5
094203,516,912,1240,2668,094203,0.1934032983508246,0.34182908545727136,0.46476761619190404,5
094401,349,549,655,1553,094401,0.2247263361236317,0.3535093367675467,0.4217643271088216,5
094402,355,495,420,1270,094402,0.2795275590551181,0.38976377952755903,0.33070866141732286,5
094500,338,504,776,1618,094500,0.2088998763906057,0.311495673671199,0.4796044499381953,5
094600,212,290,404,906,094600,0.23399558498896247,0.3200883002207506,0.445916114790287,5
094700,214,352,399,965,094700,0.22176165803108808,0.36476683937823834,0.41347150259067356,5
095000,288,545,566,1399,095000,0.2058613295210865,0.3895639742673338,0.4045746962115797,5
095400,898,1465,1557,3920,095400,0.22908163265306122,0.3737244897959184,0.3971938775510204,5
095600,390,730,758,1878,095600,0.20766773162939298,0.3887113951011715,0.4036208732694356,5
095800,345,618,612,1575,095800,0.21904761904761905,0.3923809523809524,0.38857142857142857,5
096000,39,55,53,147,096000,0.2653061224489796,0.3741496598639456,0.36054421768707484,5
096200,208,330,314,852,096200,0.24413145539906103,0.3873239436619718,0.3685446009389671,5
096400,688,1059,1133,2880,096400,0.2388888888888889,0.36770833333333336,0.39340277777777777,5
096600,207,406,470,1083,096600,0.19113573407202217,0.37488457987072943,0.4339796860572484,5
096800,181,319,330,830,096800,0.21807228915662652,0.38433734939759034,0.39759036144578314,5
097000,212,423,415,1050,097000,0.2019047619047619,0.40285714285714286,0.3952380952380952,5
097202,364,560,343,1267,097202,0.287292817679558,0.4419889502762431,0.27071823204419887,4
097203,742,1087,606,2435,097203,0.3047227926078029,0.4464065708418891,0.248870636550308,1
097204,290,532,492,1314,097204,0.2207001522070015,0.4048706240487062,0.3744292237442922,5
097300,219,257,468,944,097300,0.2319915254237288,0.2722457627118644,0.4957627118644068,6
097400,243,415,444,1102,097400,0.22050816696914702,0.3765880217785844,0.4029038112522686,5
098100,219,292,484,995,098100,0.2201005025125628,0.29346733668341707,0.4864321608040201,6
098200,470,725,454,1649,098200,0.2850212249848393,0.43966040024257125,0.27531837477258947,4
098400,194,357,409,960,098400,0.20208333333333334,0.371875,0.42604166666666665,5
098600,256,509,545,1310,098600,0.19541984732824427,0.3885496183206107,0.41603053435114506,5
098700,233,287,560,1080,098700,0.21574074074074073,0.2657407407407407,0.5185185185185185,6
098800,259,474,531,1264,098800,0.20490506329113925,0.375,0.4200949367088608,5
099000,191,318,309,818,099000,0.2334963325183374,0.38875305623471884,0.37775061124694376,5
099100,511,636,1391,2538,099100,0.2013396375098503,0.25059101654846333,0.5480693459416863,6
099200,530,974,891,2395,099200,0.22129436325678498,0.40668058455114825,0.37202505219206683,5
099400,239,368,433,1040,099400,0.2298076923076923,0.35384615384615387,0.41634615384615387,5
099600,330,562,761,1653,099600,0.1996370235934664,0.33998790078644886,0.4603750756200847,5
099701,246,267,600,1113,099701,0.2210242587601078,0.2398921832884097,0.5390835579514824,6
099703,279,354,792,1425,099703,0.1957894736842105,0.24842105263157896,0.5557894736842105,6
099704,453,572,1321,2346,099704,0.19309462915601022,0.24381926683716965,0.5630861040068201,6
099705,215,288,483,986,099705,0.21805273833671399,0.2920892494929006,0.4898580121703854,6
099800,348,620,824,1792,099800,0.19419642857142858,0.34598214285714285,0.45982142857142855,5
