Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
053100,1503,952,1087,3542,053100,0.4243365330321852,0.26877470355731226,0.30688876341050253,2
053200,420,646,811,1877,053200,0.2237613212573255,0.34416622269579117,0.4320724560468833,5
053300,931,414,430,1775,053300,0.5245070422535211,0.2332394366197183,0.24225352112676057,0
053400,463,601,540,1604,053400,0.2886533665835411,0.37468827930174564,0.33665835411471323,5
053401,197,287,354,838,053401,0.2350835322195704,0.3424821002386635,0.4224343675417661,5
053500,860,533,499,1892,053500,0.45454545454545453,0.2817124735729387,0.26374207188160675,0
053601,176,282,304,762,053601,0.23097112860892388,0.3700787401574803,0.3989501312335958,5
053700,523,260,230,1013,053700,0.5162882527147088,0.25666337611056267,0.22704837117472854,0
053800,734,1002,1130,2866,053800,0.25610607117934403,0.3496161898115841,0.39427773900907187,5
053900,735,945,1050,2730,053900,0.2692307692307692,0.34615384615384615,0.38461538461538464,5
054000,406,682,702,1790,054000,0.22681564245810057,0.38100558659217876,0.39217877094972065,5
054200,957,1457,1712,4126,054200,0.23194377120698012,0.35312651478429474,0.41492971400872514,5
054300,76,87,193,356,054300,0.21348314606741572,0.2443820224719101,0.5421348314606742,6
054400,384,533,664,1581,054400,0.2428842504743833,0.3371283997469956,0.4199873497786211,5
054500,1248,1173,992,3413,054500,0.3656607090536185,0.3436859068268386,0.29065338411954295,1
054600,575,777,717,2069,054600,0.27791203479942,0.375543740937651,0.34654422426292897,5
054700,1073,1096,1260,3429,054700,0.31291921843102943,0.31962671332750076,0.3674540682414698,3
054800,400,610,832,1842,054800,0.21715526601520088,0.3311617806731813,0.4516829533116178,5
054900,856,1242,1623,3721,054900,0.23004568664337544,0.33378124160171996,0.4361730717549046,5
055000,333,431,556,1320,055000,0.25227272727272726,0.32651515151515154,0.4212121212121212,5
055100,862,1365,1869,4096,055100,0.21044921875,0.333251953125,0.456298828125,5
055200,666,877,1100,2643,055200,0.25198637911464244,0.3318199016269391,0.41619371925841847,5
055300,485,647,1254,2386,055300,0.2032690695725063,0.27116512992455993,0.5255658005029338,6
055400,675,899,1048,2622,055400,0.2574370709382151,0.34286803966437834,0.39969488939740655,5
055500,566,774,1929,3269,055500,0.17314163352707249,0.23676965432854083,0.5900887121443866,6
055600,541,759,1063,2363,055600,0.22894625476089717,0.32120186203977996,0.4498518831993229,5
055700,604,794,1503,2901,055700,0.20820406756290935,0.2736987245777318,0.5180972078593589,6
055800,421,560,704,1685,055800,0.24985163204747773,0.3323442136498516,0.41780415430267065,5
055900,172,191,226,589,055900,0.2920203735144312,0.3242784380305603,0.3837011884550085,5
056000,493,717,878,2088,056000,0.2361111111111111,0.34339080459770116,0.42049808429118773,5
056100,395,506,1123,2024,056100,0.19515810276679843,0.25,0.5548418972332015,6
056200,311,398,574,1283,056200,0.24240062353858144,0.3102104442712393,0.4473889321901793,5
056300,369,577,1126,2072,056300,0.1780888030888031,0.2784749034749035,0.5434362934362934,6
056400,401,547,869,1817,056400,0.22069345074298294,0.3010456796917997,0.4782608695652174,5
056500,478,666,1389,2533,056500,0.18870904066324518,0.2629293328069483,0.5483616265298066,6
056600,380,524,755,1659,056600,0.22905364677516576,0.31585292344786015,0.4550934297769741,5
056700,309,563,904,1776,056700,0.17398648648648649,0.3170045045045045,0.509009009009009,5
056800,542,848,1076,2466,056800,0.2197891321978913,0.34387672343876724,0.43633414436334145,5
056900,206,209,603,1018,056900,0.20235756385068762,0.20530451866404714,0.5923379174852652,6
057000,263,374,606,1243,057000,0.21158487530168946,0.3008849557522124,0.48753016894609813,5
057100,443,559,1214,2216,057100,0.19990974729241878,0.25225631768953066,0.5478339350180506,6
057200,615,778,698,2091,057200,0.29411764705882354,0.3720707795313247,0.33381157340985174,5
057300,259,357,752,1368,057300,0.18932748538011696,0.26096491228070173,0.5497076023391813,6
057400,296,324,439,1059,057400,0.279508970727101,0.3059490084985836,0.4145420207743154,5
057500,418,563,1237,2218,057500,0.1884580703336339,0.2538322813345356,0.5577096483318305,6
057600,285,372,485,1142,057600,0.24956217162872155,0.3257443082311734,0.4246935201401051,5
057700,259,451,598,1308,057700,0.19801223241590213,0.34480122324159024,0.45718654434250766,5
057800,361,395,467,1223,057800,0.29517579721995096,0.32297628781684384,0.38184791496320525,5
057900,290,470,724,1484,057900,0.1954177897574124,0.316711590296496,0.48787061994609165,5
058000,684,924,1068,2676,058000,0.2556053811659193,0.3452914798206278,0.3991031390134529,5
058100,259,355,584,1198,058100,0.21619365609348914,0.29632721202003337,0.48747913188647746,6
058200,661,917,1032,2610,058200,0.2532567049808429,0.3513409961685824,0.3954022988505747,5
058300,299,458,659,1416,058300,0.2111581920903955,0.3234463276836158,0.4653954802259887,5
058400,354,479,621,1454,058400,0.24346629986244842,0.3294360385144429,0.4270976616231087,5
058500,357,515,715,1587,058500,0.22495274102079396,0.32451165721487085,0.4505356017643352,5
058600,277,312,391,980,058600,0.2826530612244898,0.3183673469387755,0.3989795918367347,5
058700,284,440,709,1433,058700,0.19818562456385205,0.30704815073272856,0.4947662247034194,5
058800,305,425,639,1369,058800,0.22279035792549307,0.310445580715851,0.46676406135865595,5
058900,579,966,1318,2863,058900,0.2022354173943416,0.3374083129584352,0.4603562696472232,5
059000,295,452,556,1303,059000,0.2264006139677667,0.3468917881811205,0.42670759785111284,5
059100,744,1298,1947,3989,059100,0.1865129105038857,0.32539483579844575,0.48809225369766857,5
059200,498,694,880,2072,059200,0.24034749034749034,0.33494208494208494,0.4247104247104247,5
059300,558,951,1418,2927,059300,0.19063887939870175,0.32490604714724974,0.48445507345404853,5
059400,160,188,316,664,059400,0.24096385542168675,0.28313253012048195,0.4759036144578313,6
059401,744,1016,1235,2995,059401,0.24841402337228716,0.3392320534223706,0.41235392320534225,5
059402,414,531,925,1870,059402,0.22139037433155082,0.2839572192513369,0.4946524064171123,6
059500,327,603,881,1811,059500,0.18056322473771397,0.33296521258972944,0.4864715626725566,5
059600,391,531,663,1585,059600,0.2466876971608833,0.3350157728706625,0.41829652996845423,5
059800,457,707,908,2072,059800,0.22055984555984556,0.34121621621621623,0.43822393822393824,5
059900,125,219,423,767,059900,0.16297262059973924,0.28552803129074317,0.5514993481095176,6
060000,660,919,1387,2966,060000,0.222521915037087,0.30984490896830746,0.4676331759946055,5
060100,935,1290,1857,4082,060100,0.2290543851053405,0.3160215580597746,0.45492405683488485,5
060101,649,951,1194,2794,060101,0.23228346456692914,0.3403722261989979,0.427344309234073,5
060102,639,839,1078,2556,060102,0.25,0.3282472613458529,0.4217527386541471,5
060200,1056,1558,1371,3985,060200,0.26499372647427855,0.39096612296110417,0.34404015056461734,5
060201,322,349,649,1320,060201,0.24393939393939393,0.2643939393939394,0.49166666666666664,6
060202,324,419,686,1429,060202,0.22673198040587825,0.2932120363890833,0.4800559832050385,6
060300,865,1276,1469,3610,060300,0.23961218836565096,0.35346260387811634,0.4069252077562327,5
060301,390,402,712,1504,060301,0.25930851063829785,0.26728723404255317,0.4734042553191489,6
060302,202,210,490,902,060302,0.22394678492239467,0.2328159645232816,0.5432372505543237,6
060400,1055,1405,1709,4169,060400,0.2530582873590789,0.33701127368673545,0.4099304389541857,5
060500,515,650,611,1776,060500,0.2899774774774775,0.36599099099099097,0.34403153153153154,5
060501,210,324,314,848,060501,0.24764150943396226,0.38207547169811323,0.37028301886792453,5
060502,183,285,272,740,060502,0.2472972972972973,0.38513513513513514,0.3675675675675676,5
060503,209,310,396,915,060503,0.2284153005464481,0.33879781420765026,0.43278688524590164,5
060600,853,1188,1286,3327,060600,0.2563871355575594,0.3570784490532011,0.38653441538923955,5
060601,281,330,478,1089,060601,0.2580348943985308,0.30303030303030304,0.4389348025711662,5
060602,507,638,904,2049,060602,0.24743777452415813,0.31137140068326014,0.44119082479258176,5
060700,509,697,529,1735,060700,0.29337175792507203,0.40172910662824207,0.3048991354466859,5
060701,752,955,1575,3282,060701,0.2291285801340646,0.2909811090798294,0.47989031078610606,6
060702,920,917,1886,3723,060702,0.24711254364759602,0.24630674187483212,0.5065807144775718,6
060800,1046,1474,1932,4452,060800,0.23495058400718777,0.3310871518418688,0.4339622641509434,5
060803,214,214,140,568,060803,0.3767605633802817,0.3767605633802817,0.24647887323943662,1
060804,335,287,241,863,060804,0.388180764774044,0.3325608342989571,0.27925840092699883,1
060900,600,714,570,1884,060900,0.3184713375796178,0.37898089171974525,0.30254777070063693,3
060901,349,484,752,1585,060901,0.22018927444794953,0.3053627760252366,0.4744479495268139,5
060902,203,298,290,791,060902,0.25663716814159293,0.37673830594184576,0.3666245259165613,5
061000,791,1057,1401,3249,061000,0.24345952600800247,0.32533087103724223,0.4312096029547553,5
061002,414,598,857,1869,061002,0.22150882825040127,0.31995719636169073,0.45853397538790797,5
061003,222,281,219,722,061003,0.3074792243767313,0.389196675900277,0.3033240997229917,3
061004,749,918,847,2514,061004,0.2979315831344471,0.36515513126491644,0.33691328560063644,5
061100,1029,1191,1480,3700,061100,0.2781081081081081,0.3218918918918919,0.4,5
061200,1008,1353,1588,3949,061200,0.25525449480881235,0.3426183844011142,0.40212712079007346,5
061300,372,472,294,1138,061300,0.3268892794376098,0.4147627416520211,0.2583479789103691,1
061301,701,866,1633,3200,061301,0.2190625,0.270625,0.5103125,6
061302,985,1005,1675,3665,061302,0.26875852660300137,0.2742155525238745,0.45702592087312416,6
061303,212,185,373,770,061303,0.2753246753246753,0.24025974025974026,0.4844155844155844,6
061400,531,724,520,1775,061400,0.2991549295774648,0.40788732394366195,0.29295774647887324,4
061401,527,783,791,2101,061401,0.25083293669681106,0.3726796763445978,0.37648738695859113,5
061403,608,681,1303,2592,061403,0.2345679012345679,0.26273148148148145,0.5027006172839507,6
061404,330,358,793,1481,061404,0.22282241728561783,0.24172856178257934,0.5354490209318028,6
061500,745,1051,1113,2909,061500,0.2561017531797869,0.36129254039188724,0.38260570642832586,5
061600,1153,1440,2046,4639,061600,0.24854494503125674,0.3104117266652296,0.44104332830351367,5
061601,175,283,411,869,061601,0.20138089758342922,0.3256616800920598,0.47295742232451093,5
061602,135,172,256,563,061602,0.23978685612788633,0.30550621669627,0.4547069271758437,5
061700,201,318,238,757,061700,0.2655217965653897,0.4200792602377807,0.3143989431968296,5
061701,901,886,1857,3644,061701,0.24725576289791437,0.24313940724478594,0.5096048298572997,6
061702,455,508,1070,2033,061702,0.2238071815051648,0.249877029021151,0.5263157894736842,6
061800,2006,2437,3355,7798,061800,0.25724544755065404,0.3125160297512183,0.43023852269812773,5
061900,638,837,1232,2707,061900,0.2356852604359069,0.3091983745844108,0.45511636497968233,5
061901,938,1045,2634,4617,061901,0.20316222655403943,0.22633744855967078,0.5705003248862898,6
061903,544,667,1194,2405,061903,0.2261954261954262,0.27733887733887735,0.4964656964656965,6
062000,1084,1259,2319,4662,062000,0.23251823251823253,0.27005577005577003,0.4974259974259974,6
062100,1140,1273,1442,3855,062100,0.29571984435797666,0.33022049286640726,0.3740596627756161,5
062200,1628,2074,2451,6153,062200,0.26458638062733625,0.3370713473102552,0.3983422720624086,5
062300,519,672,948,2139,062300,0.2426367461430575,0.3141654978962132,0.4431977559607293,5
062400,612,761,885,2258,062400,0.271036315323295,0.33702391496899914,0.39193976970770594,5
062403,610,748,1569,2927,062403,0.208404509736932,0.25555175948069697,0.536043730782371,6
062404,192,204,430,826,062404,0.2324455205811138,0.2469733656174334,0.5205811138014528,6
062405,519,703,1192,2414,062405,0.21499585749792874,0.2912178956089478,0.49378624689312345,6
062406,331,427,775,1533,062406,0.21591650358773645,0.2785388127853881,0.5055446836268754,6
062500,642,938,1107,2687,062500,0.23892817268328992,0.3490882024562709,0.41198362486043916,5
062501,439,432,1258,2129,062501,0.2062000939408173,0.20291216533583842,0.5908877407233443,6
062503,508,568,1395,2471,062503,0.2055847834884662,0.22986645082962365,0.5645487656819101,6
062505,542,533,1220,2295,062505,0.23616557734204793,0.23224400871459694,0.5315904139433552,6
062506,507,507,1520,2534,062506,0.20007892659826362,0.20007892659826362,0.5998421468034728,6
062507,283,386,920,1589,062507,0.17809943360604152,0.24292007551919445,0.578980490874764,6
062508,374,436,1074,1884,062508,0.19851380042462846,0.23142250530785563,0.5700636942675159,6
062509,280,350,828,1458,062509,0.19204389574759945,0.24005486968449932,0.5679012345679012,6
062600,497,823,1074,2394,062600,0.20760233918128654,0.3437761069340017,0.44862155388471175,5
062601,399,417,852,1668,062601,0.2392086330935252,0.25,0.5107913669064749,6
062602,952,995,2396,4343,062602,0.21920331568040524,0.22910430577941515,0.5516923785401796,6
062700,807,1116,1865,3788,062700,0.21304118268215416,0.2946145723336853,0.4923442449841605,6
062800,691,913,1557,3161,062800,0.21860170832015186,0.28883264789623536,0.4925656437836128,6
062900,221,348,573,1142,062900,0.19352014010507881,0.30472854640980734,0.5017513134851138,5
063000,146,266,322,734,063000,0.1989100817438692,0.36239782016348776,0.43869209809264303,5
063200,323,489,716,1528,063200,0.21138743455497383,0.32002617801047123,0.468586387434555,5
063301,112,199,361,672,063301,0.16666666666666666,0.2961309523809524,0.5372023809523809,6
063302,130,211,366,707,063302,0.18387553041018387,0.2984441301272984,0.5176803394625177,6
063500,180,251,589,1020,063500,0.17647058823529413,0.246078431372549,0.5774509803921568,6
063600,129,161,403,693,063600,0.18614718614718614,0.23232323232323232,0.5815295815295816,6
063700,221,318,807,1346,063700,0.16419019316493313,0.2362555720653789,0.5995542347696879,6
063800,425,614,943,1982,063800,0.21442986881937437,0.30978809283551967,0.47578203834510596,5
063900,234,335,606,1175,063900,0.19914893617021276,0.2851063829787234,0.5157446808510638,6
064000,183,173,413,769,064000,0.23797139141742524,0.22496749024707413,0.5370611183355006,6
064101,150,238,459,847,064101,0.1770956316410862,0.2809917355371901,0.5419126328217237,6
064102,37,47,57,141,064102,0.2624113475177305,0.3333333333333333,0.40425531914893614,5
064200,258,348,397,1003,064200,0.2572283150548355,0.3469591226321037,0.39581256231306083,5
064400,222,296,489,1007,064400,0.22045680238331677,0.2939424031777557,0.4856007944389275,6
064500,208,253,530,991,064500,0.20988900100908173,0.25529767911200807,0.5348133198789102,6
064600,450,636,989,2075,064600,0.21686746987951808,0.30650602409638555,0.4766265060240964,5
064800,228,279,477,984,064800,0.23170731707317074,0.28353658536585363,0.4847560975609756,6
065000,423,529,809,1761,065000,0.2402044293015332,0.30039750141964794,0.4593980692788189,5
065200,164,230,376,770,065200,0.21298701298701297,0.2987012987012987,0.4883116883116883,6
065400,405,645,1017,2067,065400,0.19593613933236576,0.31204644412191584,0.49201741654571846,5
065501,52,37,50,139,065501,0.37410071942446044,0.26618705035971224,0.3597122302158273,2
065600,631,878,1326,2835,065600,0.22257495590828924,0.30970017636684305,0.4677248677248677,5
065702,158,216,416,790,065702,0.2,0.27341772151898736,0.5265822784810127,6
065703,217,271,692,1180,065703,0.18389830508474575,0.22966101694915253,0.5864406779661017,6
065800,168,265,496,929,065800,0.18083961248654468,0.2852529601722282,0.5339074273412271,6
065900,143,217,451,811,065900,0.17632552404438964,0.2675709001233046,0.5561035758323057,6
066000,495,670,1097,2262,066000,0.21883289124668434,0.29619805481874445,0.4849690539345712,6
066100,115,181,454,750,066100,0.15333333333333332,0.24133333333333334,0.6053333333333333,6
066200,172,244,383,799,066200,0.21526908635794745,0.3053817271589487,0.4793491864831039,5
066300,251,277,673,1201,066300,0.208992506244796,0.23064113238967526,0.5603663613655288,6
066400,604,1109,1483,3196,066400,0.18898623279098872,0.3469962453066333,0.464017521902378,5
066501,214,349,761,1324,066501,0.16163141993957703,0.263595166163142,0.574773413897281,6
066600,53,50,46,149,066600,0.35570469798657717,0.33557046979865773,0.3087248322147651,3
066701,222,331,633,1186,066701,0.18718381112984822,0.2790893760539629,0.5337268128161888,6
066900,146,226,496,868,066900,0.16820276497695852,0.26036866359447003,0.5714285714285714,6
067000,310,406,574,1290,067000,0.24031007751937986,0.3147286821705426,0.4449612403100775,5
067100,190,219,618,1027,067100,0.18500486854917234,0.21324245374878287,0.6017526777020448,6
067200,154,241,293,688,067200,0.2238372093023256,0.3502906976744186,0.4258720930232558,5
067400,200,329,486,1015,067400,0.19704433497536947,0.32413793103448274,0.47881773399014776,5
067600,192,284,394,870,067600,0.2206896551724138,0.3264367816091954,0.4528735632183908,5
067700,168,217,546,931,067700,0.18045112781954886,0.23308270676691728,0.5864661654135338,6
067800,262,437,545,1244,067800,0.21061093247588425,0.3512861736334405,0.43810289389067525,5
067900,361,465,681,1507,067900,0.23954877239548772,0.3085600530856005,0.45189117451891175,5
068000,534,913,1233,2680,068000,0.19925373134328359,0.34067164179104475,0.46007462686567163,5
068200,439,577,774,1790,068200,0.24525139664804468,0.3223463687150838,0.4324022346368715,5
068300,353,482,726,1561,068300,0.22613709160794362,0.30877642536835365,0.46508648302370276,5
068600,184,239,372,795,068600,0.23144654088050315,0.30062893081761005,0.4679245283018868,5
068700,441,607,1001,2049,068700,0.21522693997071743,0.29624206930209857,0.488530990727184,6
068800,210,247,447,904,068800,0.2323008849557522,0.27323008849557523,0.4944690265486726,6
069000,450,807,872,2129,069000,0.21136683889149835,0.3790511977454204,0.4095819633630813,5
069200,282,383,529,1194,069200,0.23618090452261306,0.32077051926298156,0.44304857621440535,5
069300,286,369,629,1284,069300,0.22274143302180685,0.28738317757009346,0.4898753894080997,6
069400,271,465,540,1276,069400,0.21238244514106583,0.36442006269592475,0.4231974921630094,5
069500,218,249,492,959,069500,0.2273201251303441,0.2596454640250261,0.5130344108446299,6
069601,345,487,760,1592,069601,0.21670854271356785,0.30590452261306533,0.47738693467336685,5
069602,659,760,1422,2841,069602,0.23196057726152763,0.2675114396339317,0.5005279831045406,6
069701,317,441,803,1561,069701,0.20307495195387573,0.2825112107623318,0.5144138372837924,6
069702,362,385,778,1525,069702,0.23737704918032787,0.25245901639344265,0.5101639344262295,6
069800,166,201,362,729,069800,0.22770919067215364,0.2757201646090535,0.49657064471879286,6
070000,182,259,445,886,070000,0.2054176072234763,0.29232505643340856,0.5022573363431151,6
070100,493,657,687,1837,070100,0.2683723462166576,0.35764833968426785,0.3739793140990746,5
070101,513,659,1124,2296,070101,0.22343205574912892,0.28702090592334495,0.4895470383275261,6
070102,376,511,763,1650,070102,0.22787878787878788,0.3096969696969697,0.4624242424242424,5
070200,571,758,631,1960,070200,0.2913265306122449,0.386734693877551,0.32193877551020406,5
070201,854,1207,1992,4053,070201,0.21070811744386875,0.29780409573155686,0.4914877868245744,6
070202,54,56,65,175,070202,0.30857142857142855,0.32,0.37142857142857144,3
070203,37,53,48,138,070203,0.26811594202898553,0.38405797101449274,0.34782608695652173,5
070300,1049,1309,1515,3873,070300,0.270849470694552,0.3379808933643171,0.3911696359411309,5
070301,677,858,1425,2960,070301,0.2287162162162162,0.28986486486486485,0.4814189189189189,6
070400,870,1138,1143,3151,070400,0.27610282450015866,0.3611551888289432,0.36274198667089813,5
070401,385,461,843,1689,070401,0.22794552989934871,0.2729425695677916,0.4991119005328597,6
070500,633,849,873,2355,070500,0.26878980891719745,0.36050955414012736,0.37070063694267513,5
070600,468,674,809,1951,070600,0.2398769861609431,0.345463864684777,0.41465914915427987,5
070601,869,943,1309,3121,070601,0.2784363985901955,0.30214674783723167,0.4194168535725729,5
070602,248,238,361,847,070602,0.29279811097992914,0.2809917355371901,0.42621015348288077,6
070700,466,620,989,2075,070700,0.22457831325301206,0.2987951807228916,0.4766265060240964,6
070701,585,587,793,1965,070701,0.29770992366412213,0.29872773536895675,0.4035623409669211,6
070702,518,561,964,2043,070702,0.2535487028879099,0.2745961820851689,0.4718551150269212,6
070800,1270,1793,1685,4748,070800,0.2674810446503791,0.37763268744734624,0.3548862679022746,5
070900,994,1140,1944,4078,070900,0.24374693477194703,0.27954879843060326,0.4767042667974497,6
071000,335,511,453,1299,071000,0.25789068514241725,0.3933795227097768,0.34872979214780603,5
071100,355,459,1311,2125,071100,0.16705882352941176,0.216,0.6169411764705882,6
071303,292,397,1296,1985,071303,0.14710327455919395,0.2,0.652896725440806,6
071304,402,527,1229,2158,071304,0.18628359592215013,0.24420759962928637,0.5695088044485634,6
071305,237,373,1121,1731,071305,0.1369150779896014,0.21548238012709417,0.6476025418833045,6
071306,383,471,1197,2051,071306,0.18673817649926866,0.2296440760604583,0.5836177474402731,6
071600,46,38,46,130,071600,0.35384615384615387,0.2923076923076923,0.35384615384615387,2
071701,382,526,1027,1935,071701,0.1974160206718346,0.2718346253229974,0.530749354005168,6
071702,347,426,857,1630,071702,0.21288343558282208,0.26134969325153373,0.5257668711656441,6
071900,218,320,467,1005,071900,0.21691542288557214,0.31840796019900497,0.4646766169154229,5
072000,606,841,899,2346,072000,0.25831202046035806,0.35848252344416026,0.3832054560954817,5
072100,1277,1485,2322,5084,072100,0.2511801730920535,0.29209284028324156,0.45672698662470496,6
072200,855,1149,1338,3342,072200,0.25583482944344704,0.34380610412926393,0.400359066427289,5
072300,618,753,1110,2481,072300,0.24909310761789602,0.30350665054413545,0.44740024183796856,5
072400,483,671,714,1868,072400,0.25856531049250536,0.35920770877944325,0.3822269807280514,5
072500,384,593,408,1385,072500,0.2772563176895307,0.42815884476534294,0.2945848375451264,4
072600,577,918,967,2462,072600,0.23436230706742486,0.3728675873273761,0.39277010560519904,5
072700,368,559,559,1486,072700,0.24764468371467024,0.37617765814266485,0.37617765814266485,5
072800,649,997,1293,2939,072800,0.22082340932289896,0.33923103096291257,0.43994555971418847,5
072900,153,152,346,651,072900,0.2350230414746544,0.23348694316436253,0.5314900153609831,6
073000,700,965,876,2541,073000,0.27548209366391185,0.37977174340810704,0.3447461629279811,5
073100,120,160,368,648,073100,0.18518518518518517,0.24691358024691357,0.5679012345679012,6
073200,252,355,437,1044,073200,0.2413793103448276,0.3400383141762452,0.4185823754789272,5
073400,206,371,434,1011,073400,0.20375865479723046,0.3669634025717112,0.42927794263105834,5
073500,175,216,215,606,073500,0.2887788778877888,0.3564356435643564,0.3547854785478548,5
073600,370,499,545,1414,073600,0.26166902404526166,0.35289957567185287,0.3854314002828854,5
073700,136,203,636,975,073700,0.13948717948717948,0.2082051282051282,0.6523076923076923,6
073800,353,490,578,1421,073800,0.24841660802251936,0.3448275862068966,0.4067558057705841,5
073900,271,327,1212,1810,073900,0.14972375690607734,0.18066298342541437,0.6696132596685083,6
074000,572,852,692,2116,074000,0.27032136105860116,0.40264650283553877,0.3270321361058601,5
074100,199,298,779,1276,074100,0.15595611285266459,0.2335423197492163,0.6105015673981191,6
074200,342,499,649,1490,074200,0.2295302013422819,0.33489932885906043,0.4355704697986577,5
074300,295,394,744,1433,074300,0.20586182833217026,0.2749476622470342,0.5191905094207956,6
074400,271,301,512,1084,074400,0.25,0.27767527675276754,0.47232472324723246,6
074500,315,414,552,1281,074500,0.2459016393442623,0.3231850117096019,0.4309133489461358,5
074600,225,265,388,878,074600,0.25626423690205014,0.30182232346241455,0.4419134396355353,5
074700,254,369,665,1288,074700,0.1972049689440994,0.2864906832298137,0.5163043478260869,6
074800,195,298,418,911,074800,0.21405049396267836,0.32711306256860595,0.4588364434687157,5
074900,131,146,480,757,074900,0.17305151915455746,0.1928665785997358,0.6340819022457067,6
075000,571,747,779,2097,075000,0.2722937529804483,0.3562231759656652,0.3714830710538865,5
075200,118,134,229,481,075200,0.24532224532224534,0.2785862785862786,0.4760914760914761,6
075400,196,223,287,706,075400,0.2776203966005666,0.31586402266288954,0.4065155807365439,5
075600,250,290,421,961,075600,0.2601456815816857,0.3017689906347555,0.4380853277835588,5
075701,262,351,1245,1858,075701,0.14101184068891282,0.18891280947255112,0.670075349838536,6
075702,248,323,1122,1693,075702,0.14648552864737152,0.19078558771411694,0.6627288836385116,6
075800,210,271,389,870,075800,0.2413793103448276,0.3114942528735632,0.4471264367816092,5
076000,578,728,764,2070,076000,0.2792270531400966,0.3516908212560386,0.3690821256038647,5
076200,499,595,578,1672,076200,0.298444976076555,0.35586124401913877,0.3456937799043062,5
076400,436,673,707,1816,076400,0.24008810572687225,0.3705947136563877,0.3893171806167401,5
076600,252,399,349,1000,076600,0.252,0.399,0.349,5
076800,398,505,481,1384,076800,0.2875722543352601,0.36488439306358383,0.3475433526011561,5
076901,238,307,1140,1685,076901,0.14124629080118695,0.18219584569732938,0.6765578635014837,6
076902,119,148,397,664,076902,0.17921686746987953,0.22289156626506024,0.5978915662650602,6
077000,394,496,505,1395,077000,0.2824372759856631,0.35555555555555557,0.36200716845878134,5
077200,416,589,602,1607,077200,0.25886745488487867,0.36652146857498447,0.3746110765401369,5
077300,190,273,699,1162,077300,0.16351118760757316,0.23493975903614459,0.6015490533562823,6
077400,372,608,565,1545,077400,0.2407766990291262,0.3935275080906149,0.3656957928802589,5
077500,195,242,496,933,077500,0.2090032154340836,0.25937834941050375,0.5316184351554126,6
077600,394,563,870,1827,077600,0.21565407772304324,0.30815544608648054,0.47619047619047616,5
077902,327,434,894,1655,077902,0.19758308157099697,0.2622356495468278,0.5401812688821752,6
077903,233,328,552,1113,077903,0.20934411500449238,0.29469901168014373,0.49595687331536387,6
077904,394,613,927,1934,077904,0.20372285418821096,0.3169596690796277,0.4793174767321613,5
077905,185,243,586,1014,077905,0.18244575936883628,0.23964497041420119,0.5779092702169625,6
077906,261,338,587,1186,077906,0.22006745362563238,0.28499156829679595,0.49494097807757165,6
077907,243,298,449,990,077907,0.24545454545454545,0.301010101010101,0.4535353535353535,5
077908,249,382,507,1138,077908,0.218804920913884,0.335676625659051,0.44551845342706503,5
078000,447,628,689,1764,078000,0.2534013605442177,0.35600907029478457,0.39058956916099774,5
078200,435,746,562,1743,078200,0.2495697074010327,0.4279977051061388,0.32243258749282844,5
078400,244,436,428,1108,078400,0.22021660649819494,0.3935018050541516,0.3862815884476534,5
078600,512,866,752,2130,078600,0.2403755868544601,0.40657276995305164,0.3530516431924883,5
078800,603,1075,664,2342,078800,0.25747224594363793,0.4590093936806149,0.28351836037574724,4
079000,749,1286,1008,3043,079000,0.24613867893526126,0.42260926717055536,0.3312520538941834,5
079200,614,906,754,2274,079200,0.2700087950747581,0.39841688654353563,0.33157431838170626,5
079300,38,37,41,116,079300,0.3275862068965517,0.31896551724137934,0.35344827586206895,3
079400,216,404,238,858,079400,0.2517482517482518,0.47086247086247085,0.2773892773892774,4
079601,553,787,806,2146,079601,0.2576887232059646,0.36672879776328055,0.37558247903075487,5
079602,540,801,675,2016,079602,0.26785714285714285,0.39732142857142855,0.33482142857142855,5
079701,598,635,929,2162,079701,0.2765957446808511,0.2937095282146161,0.4296947271045328,6
079702,523,558,446,1527,079702,0.3425016371971185,0.3654223968565815,0.2920759659462999,1
079801,336,502,705,1543,079801,0.21775761503564484,0.32534024627349317,0.45690213869086194,5
079802,661,1010,1069,2740,079802,0.24124087591240875,0.3686131386861314,0.39014598540145984,5
079900,427,407,465,1299,079900,0.3287143956889915,0.31331793687451887,0.3579676674364896,3
080000,368,589,668,1625,080000,0.22646153846153846,0.36246153846153845,0.41107692307692306,5
080100,1217,1756,1853,4826,080100,0.25217571487774554,0.3638624119353502,0.3839618731869043,5
080103,486,460,1069,2015,080103,0.2411910669975186,0.228287841191067,0.5305210918114144,6
080104,382,394,795,1571,080104,0.2431572246976448,0.2507956715467855,0.5060471037555697,6
080200,820,1122,1179,3121,080200,0.26273630246715796,0.3595001602050625,0.37776353732777956,5
080201,1094,1409,2057,4560,080201,0.23991228070175438,0.3089912280701754,0.45109649122807016,5
080202,603,666,1041,2310,080202,0.261038961038961,0.2883116883116883,0.45064935064935063,6
080300,1197,1404,1472,4073,080300,0.29388657009575253,0.3447090596611834,0.3614043702430641,5
080301,500,500,475,1475,080301,0.3389830508474576,0.3389830508474576,0.3220338983050847,3
080302,362,398,537,1297,080302,0.2791056283731688,0.30686198920585966,0.41403238242097146,5
