Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
052404,894,990,2083,3967,052404,0.22535921351146962,0.24955886059994958,0.5250819258885808,6
052500,680,731,995,2406,052500,0.2826267664172901,0.3038237738985869,0.41354945968412304,5
052501,695,760,1719,3174,052501,0.2189666036546944,0.23944549464398235,0.5415879017013232,6
052502,518,678,1210,2406,052502,0.21529509559434745,0.2817955112219451,0.5029093931837074,6
052503,182,201,349,732,052503,0.24863387978142076,0.27459016393442626,0.476775956284153,6
052600,648,919,1233,2800,052600,0.23142857142857143,0.32821428571428574,0.44035714285714284,5
052601,382,481,876,1739,052601,0.21966647498562392,0.2765957446808511,0.503737780333525,6
052602,150,196,243,589,052602,0.2546689303904924,0.33276740237691,0.41256366723259763,5
052603,301,393,598,1292,052603,0.23297213622291021,0.3041795665634675,0.4628482972136223,5
052700,665,1017,1264,2946,052700,0.2257298031228785,0.34521384928716903,0.4290563475899525,5
052800,350,482,710,1542,052800,0.22697795071335927,0.3125810635538262,0.4604409857328145,5
052900,526,327,384,1237,052900,0.42522231204527083,0.26434923201293453,0.3104284559417947,2
053000,591,928,978,2497,053000,0.23668402082499,0.37164597517020426,0.3916700040048058,5
053100,1640,1252,1227,4119,053100,0.39815489196406895,0.3039572711823258,0.29788783685360526,1
053200,465,678,871,2014,053200,0.23088381330685204,0.33664349553128103,0.43247269116186693,5
053300,774,483,385,1642,053300,0.4713763702801462,0.29415347137637027,0.23447015834348356,0
053400,520,682,587,1789,053400,0.2906651760760201,0.38121855785354947,0.32811626607043043,5
053401,198,377,386,961,053401,0.2060353798126951,0.3922996878251821,0.4016649323621228,5
053500,762,575,590,1927,053500,0.39543331603528803,0.2983912817851583,0.3061754021795537,2
053601,187,307,322,816,053601,0.22916666666666666,0.3762254901960784,0.3946078431372549,5
053700,420,275,215,910,053700,0.46153846153846156,0.3021978021978022,0.23626373626373626,1
053800,731,1171,1222,3124,053800,0.23399487836107555,0.37483994878361077,0.3911651728553137,5
053900,751,952,1272,2975,053900,0.25243697478991595,0.32,0.42756302521008405,5
054000,467,750,770,1987,054000,0.2350276799194766,0.377453447408153,0.3875188726723704,5
054200,994,1390,1778,4162,054200,0.2388274867851994,0.3339740509370495,0.4271984622777511,5
054300,84,98,230,412,054300,0.20388349514563106,0.23786407766990292,0.558252427184466,6
054400,422,478,652,1552,054400,0.27190721649484534,0.3079896907216495,0.42010309278350516,5
054500,1170,1212,1139,3521,054500,0.3322919625106504,0.34422039193410964,0.32348764555524,3
054600,593,688,803,2084,054600,0.2845489443378119,0.33013435700575816,0.3853166986564299,5
054700,1046,1209,1478,3733,054700,0.28020358960621483,0.32386820251808196,0.3959282078757032,5
054800,462,603,933,1998,054800,0.23123123123123124,0.30180180180180183,0.466966966966967,5
054900,881,1250,1854,3985,054900,0.22107904642409035,0.3136762860727729,0.46524466750313676,5
055000,354,501,644,1499,055000,0.2361574382921948,0.3342228152101401,0.4296197464976651,5
055100,921,1425,2201,4547,055100,0.20255113261491092,0.31339344622828236,0.48405542115680666,5
055200,679,1007,1196,2882,055200,0.2356002775850104,0.34941013185287995,0.41498959056210966,5
055300,592,808,1580,2980,055300,0.19865771812080538,0.27114093959731544,0.5302013422818792,6
055400,735,1001,1167,2903,055400,0.2531863589390286,0.34481570788839133,0.4019979331725801,5
055500,557,777,2406,3740,055500,0.14893048128342246,0.20775401069518717,0.6433155080213904,6
055600,580,878,1142,2600,055600,0.2230769230769231,0.3376923076923077,0.43923076923076926,5
055700,574,871,1605,3050,055700,0.1881967213114754,0.28557377049180327,0.5262295081967213,6
055800,458,628,812,1898,055800,0.24130663856691253,0.3308746048472076,0.42781875658587987,5
055900,142,261,251,654,055900,0.21712538226299694,0.39908256880733944,0.3837920489296636,5
056000,542,803,1035,2380,056000,0.22773109243697479,0.3373949579831933,0.43487394957983194,5
056100,397,495,1380,2272,056100,0.17473591549295775,0.21786971830985916,0.6073943661971831,6
056200,326,431,678,1435,056200,0.22717770034843204,0.3003484320557491,0.47247386759581883,5
056300,399,507,1348,2254,056300,0.17701863354037267,0.22493345164152617,0.5980479148181012,6
056400,429,605,839,1873,056400,0.22904431393486385,0.3230112119594234,0.44794447410571275,5
056500,503,696,1560,2759,056500,0.1823124320405944,0.2522653135193911,0.5654222544400145,6
056600,421,584,896,1901,056600,0.22146238821672803,0.3072067332982641,0.4713308784850079,5
056700,392,642,1085,2119,056700,0.1849929211892402,0.3029731005191128,0.512033978291647,5
056800,622,970,1160,2752,056800,0.22601744186046513,0.35247093023255816,0.42151162790697677,5
056900,177,214,705,1096,056900,0.16149635036496351,0.19525547445255476,0.6432481751824818,6
057000,277,374,630,1281,057000,0.21623731459797033,0.29195940671350507,0.4918032786885246,6
057100,419,547,1428,2394,057100,0.17502088554720133,0.2284878863826232,0.5964912280701754,6
057200,665,915,749,2329,057200,0.2855302705023615,0.3928724774581365,0.32159725203950196,5
057300,294,358,920,1572,057300,0.18702290076335878,0.227735368956743,0.5852417302798982,6
057400,245,352,428,1025,057400,0.23902439024390243,0.3434146341463415,0.4175609756097561,5
057500,411,579,1365,2355,057500,0.17452229299363056,0.24585987261146497,0.5796178343949044,6
057600,319,405,508,1232,057600,0.25892857142857145,0.3287337662337662,0.41233766233766234,5
057700,325,519,816,1660,057700,0.19578313253012047,0.31265060240963854,0.491566265060241,5
057800,347,409,466,1222,057800,0.2839607201309329,0.33469721767594107,0.381342062193126,5
057900,316,497,774,1587,057900,0.19911783238815375,0.313169502205419,0.4877126654064272,5
058000,667,1049,1277,2993,058000,0.22285332442365519,0.3504844637487471,0.4266622118275977,5
058100,268,443,686,1397,058100,0.19183965640658554,0.31710808876163205,0.4910522548317824,5
058200,671,1071,1169,2911,058200,0.2305049811061491,0.36791480590862247,0.40158021298522845,5
058300,312,532,791,1635,058300,0.1908256880733945,0.3253822629969419,0.4837920489296636,5
058400,383,411,615,1409,058400,0.2718239886444287,0.2916962384669979,0.4364797728885735,6
058500,366,678,906,1950,058500,0.18769230769230769,0.3476923076923077,0.4646153846153846,5
058600,290,311,371,972,058600,0.29835390946502055,0.31995884773662553,0.3816872427983539,5
058700,267,552,746,1565,058700,0.1706070287539936,0.3527156549520767,0.47667731629392973,5
058800,290,448,642,1380,058800,0.21014492753623187,0.32463768115942027,0.4652173913043478,5
058900,597,854,1416,2867,058900,0.20823160097663063,0.2978723404255319,0.4938960585978375,6
059000,296,462,580,1338,059000,0.22122571001494767,0.3452914798206278,0.4334828101644245,5
059100,885,1308,2252,4445,059100,0.19910011248593926,0.2942632170978628,0.506636670416198,6
059200,558,740,979,2277,059200,0.2450592885375494,0.32498902064119456,0.42995169082125606,5
059300,600,989,1624,3213,059300,0.18674136321195145,0.3078120136943666,0.5054466230936819,5
059400,161,242,378,781,059400,0.20614596670934698,0.30985915492957744,0.4839948783610755,5
059401,684,977,1192,2853,059401,0.23974763406940064,0.3424465474938661,0.41780581843673326,5
059402,369,514,859,1742,059402,0.21182548794489092,0.29506314580941445,0.4931113662456946,6
059500,391,739,1000,2130,059500,0.1835680751173709,0.34694835680751174,0.4694835680751174,5
059600,369,585,772,1726,059600,0.2137891077636153,0.3389339513325608,0.44727694090382386,5
059800,411,741,921,2073,059800,0.19826338639652677,0.35745296671490595,0.4442836468885673,5
059900,164,268,486,918,059900,0.1786492374727669,0.29193899782135074,0.5294117647058824,6
060000,695,1020,1371,3086,060000,0.2252106286454958,0.3305249513933895,0.4442644199611147,5
060100,993,1375,2117,4485,060100,0.2214046822742475,0.30657748049052397,0.47201783723522855,5
060101,765,1011,1424,3200,060101,0.2390625,0.3159375,0.445,5
060102,734,944,1354,3032,060102,0.2420844327176781,0.3113456464379947,0.4465699208443272,5
060200,1144,1505,1519,4168,060200,0.2744721689059501,0.361084452975048,0.3644433781190019,5
060201,385,429,888,1702,060201,0.22620446533490013,0.2520564042303173,0.5217391304347826,6
060202,428,516,865,1809,060202,0.23659480375898287,0.28524046434494194,0.47816473189607517,6
060300,915,1333,1796,4044,060300,0.22626112759643918,0.32962413452027695,0.44411473788328387,5
060301,474,488,1045,2007,060301,0.23617339312406577,0.24314897857498755,0.5206776283009467,6
060302,240,219,569,1028,060302,0.23346303501945526,0.2130350194552529,0.5535019455252919,6
060400,1183,1452,1918,4553,060400,0.2598286843839227,0.31891060839007246,0.42126070722600484,5
060500,426,632,668,1726,060500,0.24681344148319814,0.36616454229432216,0.3870220162224797,5
060501,242,322,373,937,060501,0.25827107790821774,0.343649946638207,0.39807897545357523,5
060502,213,328,333,874,060502,0.2437070938215103,0.37528604118993136,0.38100686498855835,5
060503,278,340,498,1116,060503,0.24910394265232974,0.3046594982078853,0.44623655913978494,5
060600,891,1283,1378,3552,060600,0.25084459459459457,0.36120495495495497,0.38795045045045046,5
060601,309,374,641,1324,060601,0.23338368580060423,0.2824773413897281,0.48413897280966767,6
060602,601,710,1134,2445,060602,0.2458077709611452,0.2903885480572597,0.4638036809815951,6
060700,427,560,501,1488,060700,0.28696236559139787,0.3763440860215054,0.33669354838709675,5
060701,919,1146,1713,3778,060701,0.2432503970354685,0.3033350979354156,0.45341450502911596,5
060702,1030,986,2246,4262,060702,0.24167057719380572,0.2313467855466917,0.5269826372595026,6
060800,1163,1477,2272,4912,060800,0.2367671009771987,0.30069218241042345,0.46254071661237783,5
060803,248,186,158,592,060803,0.4189189189189189,0.3141891891891892,0.2668918918918919,1
060804,276,259,223,758,060804,0.3641160949868074,0.341688654353562,0.2941952506596306,1
060900,529,721,582,1832,060900,0.28875545851528384,0.3935589519650655,0.31768558951965065,5
060901,454,570,936,1960,060901,0.2316326530612245,0.29081632653061223,0.4775510204081633,6
060902,272,378,331,981,060902,0.27726809378185524,0.3853211009174312,0.33741080530071355,5
061000,953,1192,1845,3990,061000,0.23884711779448622,0.2987468671679198,0.462406015037594,6
061002,378,559,824,1761,061002,0.21465076660988075,0.31743327654741627,0.467915956842703,5
061003,191,245,236,672,061003,0.28422619047619047,0.3645833333333333,0.35119047619047616,5
061004,649,891,879,2419,061004,0.2682926829268293,0.36833402232327406,0.36337329474989666,5
061100,1114,1184,1910,4208,061100,0.2647338403041825,0.2813688212927757,0.4538973384030418,6
061200,1266,1475,2105,4846,061200,0.2612463887742468,0.30437474205530335,0.4343788691704499,5
061300,302,437,302,1041,061300,0.29010566762728146,0.4197886647454371,0.29010566762728146,4
061301,891,1096,2102,4089,061301,0.21790168745414526,0.26803619466862316,0.5140621178772316,6
061302,781,868,1636,3285,061302,0.23774733637747336,0.26423135464231357,0.4980213089802131,6
061303,147,56,121,324,061303,0.4537037037037037,0.1728395061728395,0.3734567901234568,2
061400,513,770,602,1885,061400,0.27214854111405834,0.40848806366047746,0.3193633952254642,5
061401,627,878,929,2434,061401,0.25760065735414955,0.3607230895645029,0.38167625308134756,5
061403,749,840,1461,3050,061403,0.2455737704918033,0.2754098360655738,0.4790163934426229,6
061404,392,406,919,1717,061404,0.22830518345952241,0.23645894001164822,0.5352358765288293,6
061500,797,1042,1377,3216,061500,0.2478233830845771,0.3240049751243781,0.4281716417910448,5
061600,987,1300,2045,4332,061600,0.2278393351800554,0.30009233610341646,0.47206832871652815,5
061601,252,376,500,1128,061601,0.22340425531914893,0.3333333333333333,0.4432624113475177,5
061602,142,235,316,693,061602,0.2049062049062049,0.33910533910533913,0.455988455988456,5
061700,198,310,285,793,061700,0.24968474148802017,0.39092055485498106,0.3593947036569987,5
061701,479,566,1253,2298,061701,0.20844212358572672,0.2463011314186249,0.5452567449956484,6
061702,486,574,1213,2273,061702,0.21381434227892654,0.25252969643642764,0.5336559612846459,6
061800,1574,2083,2762,6419,061800,0.24520953419535754,0.3245053746689516,0.4302850911356909,5
061900,639,817,1356,2812,061900,0.22724039829302986,0.2905405405405405,0.4822190611664296,6
061901,901,972,2651,4524,061901,0.19916003536693191,0.21485411140583555,0.5859858532272325,6
061903,629,770,1589,2988,061903,0.2105087014725569,0.2576974564926372,0.5317938420348058,6
062000,1099,1376,2502,4977,062000,0.22081575246132207,0.2764717701426562,0.5027124773960217,6
062100,988,1276,1348,3612,062100,0.27353266888150607,0.3532668881506091,0.37320044296788485,5
062200,1236,1687,2262,5185,062200,0.23837994214079075,0.32536162005785924,0.43625843780135004,5
062300,413,559,915,1887,062300,0.21886592474827768,0.2962374138844727,0.4848966613672496,6
062400,452,625,735,1812,062400,0.24944812362030905,0.34492273730684325,0.4056291390728477,5
062403,710,893,1862,3465,062403,0.2049062049062049,0.25772005772005774,0.5373737373737374,6
062404,228,270,570,1068,062404,0.21348314606741572,0.25280898876404495,0.5337078651685393,6
062405,686,857,1639,3182,062405,0.21558768070395978,0.2693274670018856,0.5150848522941546,6
062406,381,486,900,1767,062406,0.21561969439728354,0.27504244482173174,0.5093378607809848,6
062500,515,774,1087,2376,062500,0.21675084175084175,0.32575757575757575,0.4574915824915825,5
062501,564,518,1554,2636,062501,0.21396054628224584,0.19650986342943855,0.5895295902883156,6
062503,616,669,1710,2995,062503,0.20567612687813022,0.22337228714524207,0.5709515859766278,6
062505,429,337,1110,1876,062505,0.2286780383795309,0.17963752665245203,0.591684434968017,6
062506,530,598,1829,2957,062506,0.17923571187013865,0.2022319918836659,0.6185322962461954,6
062507,377,455,1126,1958,062507,0.19254341164453523,0.2323799795709908,0.575076608784474,6
062508,454,523,1280,2257,062508,0.20115197164377493,0.23172352680549402,0.567124501550731,6
062509,369,366,926,1661,062509,0.22215532811559302,0.22034918723660446,0.5574954846478025,6
062600,458,767,1055,2280,062600,0.20087719298245615,0.3364035087719298,0.46271929824561403,5
062601,281,321,780,1382,062601,0.20332850940665703,0.23227206946454415,0.5643994211287988,6
062602,615,680,1880,3175,062602,0.19370078740157481,0.2141732283464567,0.5921259842519685,6
062700,1020,1316,2329,4665,062700,0.21864951768488747,0.28210075026795284,0.4992497320471597,6
062800,690,884,1468,3042,062800,0.22682445759368836,0.2905982905982906,0.482577251808021,6
062900,261,441,709,1411,062900,0.184975194897236,0.31254429482636426,0.5024805102763997,5
063000,160,268,371,799,063000,0.2002503128911139,0.3354192740926158,0.4643304130162703,5
063200,351,561,779,1691,063200,0.20756948551153165,0.33175635718509755,0.4606741573033708,5
063301,157,237,404,798,063301,0.19674185463659147,0.29699248120300753,0.506265664160401,6
063302,134,223,465,822,063302,0.1630170316301703,0.2712895377128954,0.5656934306569343,6
063500,219,328,669,1216,063500,0.18009868421052633,0.26973684210526316,0.5501644736842105,6
063600,161,200,396,757,063600,0.21268163804491413,0.26420079260237783,0.523117569352708,6
063700,262,368,949,1579,063700,0.16592780240658644,0.2330588980367321,0.6010132995566815,6
063800,474,697,1065,2236,063800,0.21198568872987478,0.31171735241502685,0.4762969588550984,5
063900,225,372,808,1405,063900,0.1601423487544484,0.26476868327402137,0.5750889679715302,6
064000,188,196,449,833,064000,0.22569027611044418,0.23529411764705882,0.539015606242497,6
064101,198,324,571,1093,064101,0.18115279048490393,0.29643183897529735,0.5224153705397987,6
064102,30,63,86,179,064102,0.16759776536312848,0.35195530726256985,0.48044692737430167,5
064200,262,334,456,1052,064200,0.24904942965779467,0.31749049429657794,0.43346007604562736,5
064400,225,296,552,1073,064400,0.2096924510717614,0.27586206896551724,0.5144454799627214,6
064500,163,251,574,988,064500,0.16497975708502025,0.2540485829959514,0.5809716599190283,6
064600,478,741,1141,2360,064600,0.20254237288135593,0.31398305084745765,0.48347457627118645,5
064800,217,313,469,999,064800,0.2172172172172172,0.3133133133133133,0.4694694694694695,5
065000,382,660,1003,2045,065000,0.18679706601466992,0.32273838630806845,0.4904645476772616,5
065200,135,170,380,685,065200,0.19708029197080293,0.24817518248175183,0.5547445255474452,6
065400,469,697,1108,2274,065400,0.20624450307827616,0.3065083553210202,0.4872471416007036,5
065501,50,55,75,180,065501,0.2777777777777778,0.3055555555555556,0.4166666666666667,5
065600,605,991,1438,3034,065600,0.1994067237969677,0.3266315095583388,0.47396176664469347,5
065702,174,252,501,927,065702,0.18770226537216828,0.27184466019417475,0.540453074433657,6
065703,234,312,806,1352,065703,0.17307692307692307,0.23076923076923078,0.5961538461538461,6
065800,159,240,485,884,065800,0.17986425339366516,0.27149321266968324,0.5486425339366516,6
065900,135,254,524,913,065900,0.14786418400876233,0.2782037239868565,0.5739320920043811,6
066000,535,748,1153,2436,066000,0.21962233169129722,0.3070607553366174,0.4733169129720854,5
066100,114,182,498,794,066100,0.14357682619647355,0.22921914357682618,0.6272040302267002,6
066200,175,246,349,770,066200,0.22727272727272727,0.3194805194805195,0.45324675324675323,5
066300,225,326,756,1307,066300,0.17214996174445293,0.24942616679418517,0.5784238714613619,6
066400,795,1356,1723,3874,066400,0.2052142488384099,0.3500258131130614,0.44475993804852865,5
066501,252,359,860,1471,066501,0.17131203263086336,0.24405166553365057,0.5846363018354861,6
066600,60,55,63,178,066600,0.33707865168539325,0.3089887640449438,0.3539325842696629,3
066701,212,342,681,1235,066701,0.17165991902834007,0.27692307692307694,0.551417004048583,6
066900,166,219,516,901,066900,0.18423973362930077,0.24306326304106549,0.5726970033296337,6
067000,233,380,567,1180,067000,0.19745762711864406,0.3220338983050847,0.48050847457627116,5
067100,184,287,679,1150,067100,0.16,0.24956521739130436,0.5904347826086956,6
067200,164,213,324,701,067200,0.23395149786019973,0.30385164051355207,0.46219686162624823,5
067400,232,314,521,1067,067400,0.21743205248359887,0.2942830365510778,0.48828491096532334,6
067600,204,266,383,853,067600,0.2391559202813599,0.3118405627198124,0.4490035169988277,5
067700,180,250,621,1051,067700,0.17126546146527116,0.23786869647954328,0.5908658420551856,6
067800,239,398,484,1121,067800,0.21320249776984834,0.35504014272970563,0.431757359500446,5
067900,436,576,902,1914,067900,0.2277951933124347,0.30094043887147337,0.47126436781609193,5
068000,604,986,1384,2974,068000,0.203093476798924,0.33154001344989914,0.4653665097511769,5
068200,410,589,791,1790,068200,0.22905027932960895,0.32905027932960895,0.44189944134078213,5
068300,399,571,912,1882,068300,0.21200850159404888,0.30340063761955366,0.48459086078639746,5
068600,160,208,344,712,068600,0.2247191011235955,0.29213483146067415,0.48314606741573035,6
068700,427,665,1147,2239,068700,0.19071013845466725,0.29700759267530147,0.5122822688700313,6
068800,184,236,460,880,068800,0.20909090909090908,0.2681818181818182,0.5227272727272727,6
069000,479,785,1088,2352,069000,0.203656462585034,0.33375850340136054,0.46258503401360546,5
069200,217,331,513,1061,069200,0.20452403393025448,0.31196983977379833,0.48350612629594725,5
069300,294,396,841,1531,069300,0.19203135205747876,0.25865447419986937,0.5493141737426519,6
069400,300,504,543,1347,069400,0.22271714922049,0.3741648106904232,0.40311804008908686,5
069500,226,310,565,1101,069500,0.2052679382379655,0.2815622161671208,0.5131698455949137,6
069601,330,411,653,1394,069601,0.23672883787661406,0.29483500717360117,0.4684361549497848,6
069602,503,670,1397,2570,069602,0.19571984435797665,0.2607003891050584,0.5435797665369649,6
069701,330,438,1031,1799,069701,0.18343524180100054,0.2434685936631462,0.5730961645358532,6
069702,315,403,924,1642,069702,0.19183922046285018,0.24543239951278928,0.5627283800243605,6
069800,142,217,374,733,069800,0.1937244201909959,0.296043656207367,0.5102319236016372,6
070000,168,274,444,886,070000,0.18961625282167044,0.309255079006772,0.5011286681715575,5
070100,332,545,573,1450,070100,0.2289655172413793,0.3758620689655172,0.39517241379310347,5
070101,526,578,965,2069,070101,0.2542290961817303,0.27936201063315613,0.4664088931851136,6
070102,372,529,855,1756,070102,0.21184510250569477,0.30125284738041,0.4869020501138952,5
070200,490,700,515,1705,070200,0.2873900293255132,0.41055718475073316,0.3020527859237537,5
070201,862,1134,2013,4009,070201,0.21501621351958095,0.2828635569967573,0.5021202294836618,6
070202,46,76,73,195,070202,0.2358974358974359,0.38974358974358975,0.37435897435897436,5
070203,41,51,61,153,070203,0.2679738562091503,0.3333333333333333,0.39869281045751637,5
070300,964,1241,1463,3668,070300,0.2628135223555071,0.3383315158124318,0.3988549618320611,5
070301,674,889,1558,3121,070301,0.21595642422300546,0.2848446010893944,0.4991989746876001,6
070400,728,1007,911,2646,070400,0.2751322751322751,0.3805744520030234,0.34429327286470146,5
070401,393,492,868,1753,070401,0.22418710781517398,0.28066172276098117,0.49515116942384485,6
070500,688,834,776,2298,070500,0.299390774586597,0.3629242819843342,0.33768494342906874,5
070600,463,629,876,1968,070600,0.23526422764227642,0.3196138211382114,0.4451219512195122,5
070601,717,744,1095,2556,070601,0.2805164319248826,0.29107981220657275,0.4284037558685446,6
070602,168,169,323,660,070602,0.2545454545454545,0.25606060606060604,0.4893939393939394,6
070700,482,679,1153,2314,070700,0.20829732065687123,0.2934312878133103,0.4982713915298185,6
070701,418,454,645,1517,070701,0.27554383651944625,0.2992748846407383,0.42518127883981544,6
070702,590,609,958,2157,070702,0.27352804821511356,0.282336578581363,0.4441353732035234,6
070800,1234,1725,1788,4747,070800,0.2599536549399621,0.36338740257004426,0.37665894248999365,5
070900,931,1107,1945,3983,070900,0.23374340949033393,0.27793120763243784,0.4883253828772282,6
071000,392,570,556,1518,071000,0.25823451910408435,0.37549407114624506,0.3662714097496706,5
071100,377,534,1841,2752,071100,0.13699127906976744,0.19404069767441862,0.668968023255814,6
071303,393,497,1779,2669,071303,0.14724615961034096,0.18621206444361185,0.6665417759460472,6
071304,475,685,1579,2739,071304,0.17342095655348666,0.25009127418765975,0.5764877692588536,6
071305,358,468,1605,2431,071305,0.14726450020567666,0.1925133689839572,0.6602221308103661,6
071306,529,680,1889,3098,071306,0.17075532601678503,0.21949644932214332,0.6097482246610717,6
071600,37,42,59,138,071600,0.26811594202898553,0.30434782608695654,0.427536231884058,5
071701,460,652,1504,2616,071701,0.17584097859327216,0.2492354740061162,0.5749235474006116,6
071702,405,567,1186,2158,071702,0.1876737720111214,0.26274328081556997,0.5495829471733086,6
071900,276,394,577,1247,071900,0.22133119486768243,0.31595829991980756,0.46271050521251,5
072000,645,820,929,2394,072000,0.2694235588972431,0.34252297410192145,0.38805346700083543,5
072100,1081,1447,2355,4883,072100,0.22138029899651854,0.2963342207659226,0.48228548023755885,6
072200,589,1049,1123,2761,072200,0.21332850416515756,0.37993480622962694,0.40673668960521553,5
072300,394,629,1011,2034,072300,0.19370698131760078,0.30924287118977384,0.4970501474926254,5
072400,441,730,740,1911,072400,0.23076923076923078,0.3819989534275249,0.3872318158032444,5
072500,416,625,493,1534,072500,0.2711864406779661,0.4074315514993481,0.3213820078226858,5
072600,607,950,997,2554,072600,0.23766640563821456,0.37196554424432265,0.3903680501174628,5
072700,413,645,671,1729,072700,0.2388663967611336,0.373048004626952,0.3880855986119144,5
072800,741,1109,1499,3349,072800,0.22126007763511496,0.3311436249626754,0.44759629740220963,5
072900,128,175,425,728,072900,0.17582417582417584,0.2403846153846154,0.5837912087912088,6
073000,687,1083,1014,2784,073000,0.24676724137931033,0.3890086206896552,0.3642241379310345,5
073100,158,198,437,793,073100,0.19924337957124844,0.24968474148802017,0.5510718789407314,6
073200,243,350,476,1069,073200,0.2273152478952292,0.3274087932647334,0.4452759588400374,5
073400,222,365,410,997,073400,0.2226680040120361,0.36609829488465395,0.4112337011033099,5
073500,255,321,278,854,073500,0.29859484777517564,0.3758782201405152,0.3255269320843091,5
073600,336,554,616,1506,073600,0.22310756972111553,0.36786188579017265,0.40903054448871184,5
073700,185,255,763,1203,073700,0.15378221113881962,0.2119700748129676,0.6342477140482128,6
073800,364,589,650,1603,073800,0.22707423580786026,0.36743605739238927,0.4054897067997505,5
073900,322,476,1752,2550,073900,0.12627450980392158,0.18666666666666668,0.6870588235294117,6
074000,650,876,867,2393,074000,0.27162557459256165,0.36606769745089845,0.3623067279565399,5
074100,234,275,1058,1567,074100,0.14932992980216975,0.17549457562220805,0.6751754945756222,6
074200,352,523,628,1503,074200,0.23419827012641384,0.3479707252162342,0.41783100465735196,5
074300,394,481,1014,1889,074300,0.20857596611964002,0.25463208046585495,0.536791953414505,6
074400,245,337,506,1088,074400,0.22518382352941177,0.30974264705882354,0.4650735294117647,5
074500,370,485,759,1614,074500,0.22924411400247832,0.30049566294919455,0.47026022304832715,5
074600,170,305,426,901,074600,0.18867924528301888,0.33851276359600446,0.4728079911209767,5
074700,287,401,846,1534,074700,0.18709256844850064,0.26140808344198174,0.5514993481095176,6
074800,199,269,434,902,074800,0.22062084257206208,0.2982261640798226,0.4811529933481153,6
074900,116,169,481,766,074900,0.1514360313315927,0.2206266318537859,0.6279373368146214,6
075000,655,899,981,2535,075000,0.2583826429980276,0.35463510848126234,0.38698224852071006,5
075200,132,150,276,558,075200,0.23655913978494625,0.26881720430107525,0.4946236559139785,6
075400,168,232,292,692,075400,0.24277456647398843,0.3352601156069364,0.42196531791907516,5
075600,235,272,439,946,075600,0.24841437632135308,0.28752642706131076,0.46405919661733613,6
075701,326,458,1748,2532,075701,0.1287519747235387,0.18088467614533965,0.6903633491311216,6
075702,329,388,1437,2154,075702,0.15273909006499536,0.18012999071494892,0.6671309192200557,6
075800,200,295,340,835,075800,0.23952095808383234,0.3532934131736527,0.40718562874251496,5
076000,600,804,796,2200,076000,0.2727272727272727,0.3654545454545455,0.3618181818181818,5
076200,513,668,685,1866,076200,0.27491961414790994,0.3579849946409432,0.3670953912111468,5
076400,402,704,693,1799,076400,0.22345747637576432,0.3913285158421345,0.3852140077821012,5
076600,255,442,427,1124,076600,0.22686832740213522,0.3932384341637011,0.3798932384341637,5
076800,399,452,529,1380,076800,0.2891304347826087,0.32753623188405795,0.38333333333333336,5
076901,278,378,1620,2276,076901,0.12214411247803164,0.16608084358523725,0.7117750439367311,6
076902,142,195,588,925,076902,0.1535135135135135,0.21081081081081082,0.6356756756756756,6
077000,326,536,514,1376,077000,0.2369186046511628,0.38953488372093026,0.373546511627907,5
077200,332,524,591,1447,077200,0.2294402211472011,0.3621285418106427,0.40843123704215617,5
077300,234,288,713,1235,077300,0.18947368421052632,0.23319838056680162,0.5773279352226721,6
077400,332,556,569,1457,077400,0.22786547700754975,0.3816060398078243,0.39052848318462596,5
077500,205,282,614,1101,077500,0.18619436875567666,0.2561307901907357,0.5576748410535877,6
077600,347,710,871,1928,077600,0.1799792531120332,0.3682572614107884,0.45176348547717843,5
077902,397,510,1079,1986,077902,0.1998992950654582,0.256797583081571,0.5433031218529708,6
077903,316,452,713,1481,077903,0.21336934503713706,0.30519918973666443,0.4814314652261985,5
077904,542,741,1114,2397,077904,0.2261159783062161,0.3091364205256571,0.4647476011681268,5
077905,206,270,572,1048,077905,0.1965648854961832,0.25763358778625955,0.5458015267175572,6
077906,340,378,681,1399,077906,0.24303073624017155,0.270192994996426,0.4867762687634024,6
077907,296,346,567,1209,077907,0.24483043837882548,0.28618693134822165,0.46898263027295284,6
077908,372,460,685,1517,077908,0.24522083058668426,0.3032300593276203,0.4515491100856954,5
078000,496,758,783,2037,078000,0.24349533627884143,0.37211585665193914,0.38438880706921946,5
078200,497,853,644,1994,078200,0.24924774322968907,0.42778335005015045,0.3229689067201605,5
078400,283,447,473,1203,078400,0.23524522028262676,0.371571072319202,0.3931837073981712,5
078600,466,799,700,1965,078600,0.23715012722646311,0.40661577608142496,0.356234096692112,5
078800,543,1030,808,2381,078800,0.22805543889122218,0.4325913481730365,0.3393532129357413,5
079000,812,1412,1095,3319,079000,0.24465200361554684,0.425429346188611,0.3299186501958421,5
079200,669,1151,873,2693,079200,0.24842183438544374,0.4274043817304122,0.3241737838841441,5
079300,41,35,46,122,079300,0.3360655737704918,0.28688524590163933,0.3770491803278688,2
079400,222,375,351,948,079400,0.23417721518987342,0.39556962025316456,0.370253164556962,5
079601,451,775,998,2224,079601,0.20278776978417265,0.34847122302158273,0.4487410071942446,5
079602,535,860,796,2191,079602,0.24418073938840712,0.3925148334094021,0.3633044272021908,5
